ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,ORDERDATETIME,DELIVERYDATETIME,STATUS,PRODUCTLINE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales
10309,50,84.7,3,22-03-2014 23:33,25-03-2014 01:58,Shipped,Motorcycles,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,4235
10319,22,100,8,12-11-2013 00:34,12-11-2013 19:08,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Kuo,Kee,Small,2200
10331,32,100,4,10-09-2014 00:40,12-09-2014 03:23,Shipped,Motorcycles,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3200
10341,31,71.02,4,25-03-2016 23:29,28-03-2016 21:26,Shipped,Motorcycles,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,2201.62
10355,40,100,5,08-07-2012 01:42,10-07-2012 08:08,Shipped,Motorcycles,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4000
10365,22,100,3,02-12-2015 00:38,03-12-2015 15:35,Shipped,Motorcycles,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,2200
10375,41,100,15,11-12-2013 00:12,13-12-2013 12:26,Shipped,Motorcycles,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,4100
10390,45,48.98,12,09-11-2016 23:05,11-11-2016 18:13,Shipped,Motorcycles,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2204.1
10403,45,100,5,01-06-2014 23:06,04-06-2014 08:57,Shipped,Motorcycles,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,4500
10106,39,40.15,6,26-05-2015 00:18,26-05-2015 10:50,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1565.85
10120,49,50.62,12,13-04-2014 00:48,13-04-2014 10:23,Shipped,Vintage Cars,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2480.38
10133,27,50.19,7,12-04-2015 23:45,15-04-2015 00:05,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1355.13
10143,34,36.66,1,18-10-2013 01:39,19-10-2013 13:10,Shipped,Vintage Cars,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,1246.44
10156,20,41.02,1,30-03-2013 23:46,02-04-2013 12:47,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,820.4
10168,48,51.93,13,06-07-2015 01:23,08-07-2015 07:32,Shipped,Vintage Cars,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,2492.64
10199,29,38.4,1,12-12-2014 22:47,14-12-2014 18:26,Shipped,Vintage Cars,Burbank,CA,94019,USA,NA,Thompson,Steve,Small,1113.6
10210,43,41.02,11,16-05-2016 00:47,16-05-2016 05:27,Shipped,Vintage Cars,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,1763.86
10223,41,46.26,13,16-07-2014 23:55,18-07-2014 04:39,Shipped,Vintage Cars,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,1896.66
10235,41,35.35,7,10-12-2016 23:18,12-12-2016 18:06,Shipped,Vintage Cars,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,1449.35
10250,36,51.93,8,14-07-2016 00:48,14-07-2016 11:31,Shipped,Vintage Cars,San Jose,CA,94217,USA,NA,Frick,Sue,Small,1869.48
10262,49,37.97,3,20-09-2013 23:31,23-09-2013 19:25,Cancelled,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1860.53
10275,38,45.39,13,12-11-2013 00:19,13-11-2013 01:29,Shipped,Vintage Cars,Nantes,,44000,France,EMEA,Labrune,Janine,Small,1724.82
10284,33,51.93,5,26-10-2012 23:32,27-10-2012 07:29,Shipped,Vintage Cars,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,1713.69
10296,26,48.44,1,23-01-2015 22:54,26-01-2015 20:24,Shipped,Vintage Cars,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,1259.44
10308,47,43.64,11,13-03-2013 23:51,14-03-2013 21:20,Shipped,Vintage Cars,White Plains,NY,24067,USA,NA,Frick,Steve,Small,2051.08
10316,34,47.57,3,19-01-2013 23:25,20-01-2013 15:35,Shipped,Vintage Cars,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,1617.38
10328,34,51.93,7,19-11-2013 00:15,20-11-2013 01:23,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1765.62
10340,40,50.62,4,09-07-2013 00:52,11-07-2013 08:02,Shipped,Vintage Cars,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,2024.8
10353,40,82.21,8,30-04-2016 00:17,30-04-2016 12:18,Shipped,Vintage Cars,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,3288.4
10361,33,82.59,3,15-04-2013 01:58,15-04-2013 07:29,Shipped,Vintage Cars,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2725.47
10375,49,65.8,5,17-12-2013 23:32,19-12-2013 14:58,Shipped,Vintage Cars,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3224.2
10388,27,100,1,05-09-2014 01:33,06-09-2014 22:24,Shipped,Vintage Cars,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2700
10398,49,36.66,5,09-02-2014 01:00,10-02-2014 20:14,Shipped,Vintage Cars,Reims,,51100,France,EMEA,Henriot,Paul,Small,1796.34
10401,56,35.35,7,24-06-2016 00:02,26-06-2016 22:43,On Hold,Vintage Cars,Newark,NJ,94019,USA,NA,Brown,William,Small,1979.6
10416,37,51.93,8,09-06-2014 01:16,09-06-2014 23:18,Shipped,Vintage Cars,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,1921.41
10104,33,100,7,26-12-2013 01:08,27-12-2013 08:27,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3300
10115,27,100,3,07-09-2014 23:47,08-09-2014 07:16,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2700
10127,46,100,9,22-08-2015 23:43,24-08-2015 07:37,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Young,Jeff,Medium,4600
10141,44,100,3,01-12-2013 01:21,02-12-2013 20:49,Shipped,Trucks and Buses,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,4400
10151,26,100,1,05-06-2012 00:58,07-06-2012 00:29,Shipped,Trucks and Buses,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,2600
10165,48,94.92,10,15-03-2017 23:51,17-03-2017 15:22,Shipped,Trucks and Buses,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4556.16
10176,23,100,9,08-07-2015 23:58,10-07-2015 04:14,Shipped,Trucks and Buses,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,2300
10184,45,100,4,25-01-2014 01:29,25-01-2014 05:17,Shipped,Trucks and Buses,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,4500
10195,49,100,4,18-01-2013 23:58,20-01-2013 03:40,Shipped,Trucks and Buses,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,4900
10207,28,94.92,5,20-10-2013 01:05,21-10-2013 13:37,Shipped,Trucks and Buses,Boston,MA,51003,USA,NA,Franco,Valarie,Small,2657.76
10220,37,100,9,30-10-2014 22:32,02-11-2014 02:41,Shipped,Trucks and Buses,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,3700
10230,34,100,7,13-06-2013 00:54,14-06-2013 21:04,Shipped,Trucks and Buses,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,3400
10246,22,100,3,07-04-2017 23:00,10-04-2017 12:37,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2200
10259,29,100,2,18-08-2015 00:04,20-08-2015 18:31,Shipped,Trucks and Buses,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,2900
10271,34,98.39,3,11-02-2014 23:42,14-02-2014 13:35,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3345.26
10282,38,100,12,13-10-2013 23:37,16-10-2013 21:07,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3800
10292,41,100,6,06-05-2014 00:14,06-05-2014 10:30,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,4100
10305,42,100,3,14-01-2016 23:51,16-01-2016 01:11,Shipped,Trucks and Buses,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,4200
10314,28,100,12,20-07-2012 01:58,20-07-2012 08:07,Shipped,Trucks and Buses,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,2800
10325,38,100,4,30-08-2014 01:53,01-09-2014 23:04,Shipped,Trucks and Buses,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,3800
10336,23,100,8,01-06-2013 00:12,02-06-2013 20:34,Shipped,Trucks and Buses,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,2300
10350,31,71.4,8,17-07-2015 23:52,19-07-2015 04:32,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2213.4
10359,46,100,2,25-12-2015 23:28,26-12-2015 07:30,Shipped,Trucks and Buses,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4600
10371,48,56.55,10,09-01-2014 01:36,09-01-2014 10:30,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2714.4
10383,29,100,13,05-09-2014 00:54,06-09-2014 22:26,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2900
10395,46,100,4,28-08-2014 01:19,30-08-2014 23:45,Shipped,Trucks and Buses,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,4600
10412,26,100,3,31-08-2013 23:57,01-09-2013 04:28,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2600
10425,18,100,2,20-06-2012 00:23,20-06-2012 08:39,In Process,Trucks and Buses,Nantes,,44000,France,EMEA,Labrune,Janine,Small,1800
10104,32,53.31,2,11-04-2015 00:46,12-04-2015 14:42,Shipped,Trains,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1705.92
10117,21,49.21,11,10-03-2013 01:04,10-03-2013 16:13,Shipped,Trains,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,1033.41
10127,46,69.12,4,02-12-2014 23:54,05-12-2014 07:15,Shipped,Trains,NYC,NY,10022,USA,NA,Young,Jeff,Medium,3179.52
10142,42,49.79,14,25-06-2015 01:54,26-06-2015 21:25,Shipped,Trains,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2091.18
10153,31,57.41,13,05-10-2014 00:05,05-10-2014 16:40,Shipped,Trains,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1779.71
10165,38,66.78,5,10-10-2015 23:27,13-10-2015 02:57,Shipped,Trains,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,2537.64
10176,38,64.44,4,12-07-2017 00:11,13-07-2017 21:22,Shipped,Trains,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2448.72
10185,20,48.62,15,12-04-2014 00:48,14-04-2014 22:35,Shipped,Trains,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,972.4
10196,46,62.09,7,03-09-2015 23:09,05-09-2015 17:31,Shipped,Trains,New Haven,CT,97823,USA,NA,Murphy,Leslie,Small,2856.14
10208,30,65.61,15,27-12-2012 23:52,30-12-2012 17:30,Shipped,Trains,Lyon,,69004,France,EMEA,Saveley,Mary,Small,1968.3
10220,30,68.54,4,30-11-2014 22:47,03-12-2014 04:39,Shipped,Trains,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,2056.2
10230,43,52.14,2,06-03-2017 01:32,08-03-2017 18:17,Shipped,Trains,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,2242.02
10247,49,63.85,4,29-04-2016 23:00,01-05-2016 18:59,Shipped,Trains,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,3128.65
10272,43,56.82,4,30-04-2014 01:26,30-04-2014 13:02,Shipped,Trains,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,2443.26
10282,37,66.78,7,03-02-2014 23:54,04-02-2014 02:34,Shipped,Trains,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2470.86
10292,35,55.07,1,19-02-2015 23:02,22-02-2015 10:16,Shipped,Trains,NYC,NY,10022,USA,NA,Yu,Kwai,Small,1927.45
10306,34,60.34,15,06-05-2015 00:44,07-05-2015 06:09,Shipped,Trains,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2051.56
10314,38,61.51,7,28-10-2013 00:17,28-10-2013 21:09,Shipped,Trains,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,2337.38
10325,44,100,7,16-07-2013 00:20,17-07-2013 03:00,Shipped,Trains,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,4400
10337,21,100,6,04-02-2016 23:10,07-02-2016 21:54,Shipped,Trains,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2100
10350,44,100,17,31-03-2014 02:00,31-03-2014 23:04,Shipped,Trains,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4400
10359,25,64.93,4,19-04-2015 23:45,19-04-2015 23:45,Shipped,Trains,Reims,,51100,France,EMEA,Henriot,Paul,Small,1623.25
10372,24,58.58,9,20-07-2013 00:29,20-07-2013 19:24,Shipped,Trains,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,1405.92
10383,38,60.06,10,27-10-2012 00:35,28-10-2012 22:40,Shipped,Trains,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2282.28
10395,45,100,3,13-11-2014 23:33,14-11-2014 16:26,Shipped,Trains,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,4500
10413,51,63.85,4,10-06-2012 01:09,10-06-2012 13:22,Shipped,Trains,Bridgewater,CT,97562,USA,NA,King,Julie,Medium,3256.35
10108,34,82.99,14,23-01-2013 00:34,23-01-2013 04:43,Shipped,Motorcycles,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2821.66
10121,44,74.85,1,06-11-2014 00:04,07-11-2014 15:19,Shipped,Motorcycles,Reims,,51100,France,EMEA,Henriot,Paul,Medium,3293.4
10135,44,96,15,02-01-2015 00:28,03-01-2015 00:31,Shipped,Motorcycles,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4224
10145,38,81.36,2,22-01-2013 23:47,23-01-2013 20:16,Shipped,Motorcycles,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,3091.68
10159,31,71.6,10,14-04-2013 00:28,14-04-2013 02:05,Shipped,Motorcycles,San Francisco,CA,,USA,NA,Brown,Julie,Small,2219.6
10169,48,80.55,10,12-09-2016 23:05,13-09-2016 02:24,Shipped,Motorcycles,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,3866.4
10180,21,93.56,5,02-12-2012 00:17,03-12-2012 16:14,Shipped,Motorcycles,Lille,,59000,France,EMEA,Rance,Martine,Small,1964.76
10190,40,66.72,2,12-04-2013 00:48,13-04-2013 12:27,Shipped,Motorcycles,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2668.8
10211,40,80.55,10,07-12-2016 00:09,09-12-2016 03:59,Shipped,Motorcycles,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,3222
10224,50,77.29,3,08-05-2014 01:31,10-05-2014 03:50,Shipped,Motorcycles,Lille,,59000,France,EMEA,Rance,Martine,Medium,3864.5
10237,20,68.34,3,31-08-2014 00:20,31-08-2014 04:11,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Frick,Michael,Small,1366.8
10252,48,72.41,7,04-02-2014 00:50,04-02-2014 15:08,Shipped,Motorcycles,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,3475.68
10264,47,89.5,5,18-06-2016 23:39,19-06-2016 11:58,Shipped,Motorcycles,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,4206.5
10276,21,70.78,11,05-05-2015 00:56,06-05-2015 23:36,Shipped,Motorcycles,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Small,1486.38
10285,39,78.92,2,05-11-2013 00:01,05-11-2013 17:05,Shipped,Motorcycles,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,3077.88
10299,44,80.55,5,06-06-2014 00:20,06-06-2014 05:21,Shipped,Motorcycles,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,3544.2
10309,28,88.68,1,15-04-2015 00:19,15-04-2015 18:15,Shipped,Motorcycles,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,2483.04
10319,45,77.29,6,25-06-2013 00:39,25-06-2013 12:32,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Kuo,Kee,Medium,3478.05
10331,20,100,5,11-07-2013 23:22,14-07-2013 09:00,Shipped,Motorcycles,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,2000
10341,38,100,3,17-11-2014 01:14,17-11-2014 01:30,Shipped,Motorcycles,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,3800
10356,26,100,4,11-12-2012 00:04,11-12-2012 11:33,Shipped,Motorcycles,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,2600
10365,44,100,2,10-05-2013 01:40,10-05-2013 11:08,Shipped,Motorcycles,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,4400
10375,49,100,8,07-09-2014 00:41,07-09-2014 16:04,Shipped,Motorcycles,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,4900
10390,22,100,13,03-09-2014 23:21,04-09-2014 14:50,Shipped,Motorcycles,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2200
10403,31,68.34,3,06-10-2012 00:15,07-10-2012 04:20,Shipped,Motorcycles,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2118.54
10105,41,70.67,5,20-12-2016 00:47,21-12-2016 15:52,Shipped,Ships,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2897.47
10119,25,76.67,14,24-05-2017 22:53,27-05-2017 09:58,Shipped,Ships,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,1916.75
10129,31,60,5,10-08-2016 00:54,12-08-2016 23:17,Shipped,Ships,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,1860
10142,41,64,2,31-12-2013 01:14,01-01-2014 12:32,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2624
10153,43,64.67,1,04-03-2013 01:46,04-03-2013 06:40,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2780.81
10167,43,75.34,12,02-05-2013 00:32,02-05-2013 15:07,Cancelled,Ships,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,3239.62
10177,24,76,3,24-06-2012 00:16,24-06-2012 19:33,Shipped,Ships,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,1824
10185,21,54,3,01-07-2014 01:46,03-07-2014 23:04,Shipped,Ships,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,1134
10197,23,64.67,9,20-09-2012 01:16,21-09-2012 21:19,Shipped,Ships,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,1487.41
10208,38,74.67,3,19-01-2015 01:08,19-01-2015 12:30,Shipped,Ships,Lyon,,69004,France,EMEA,Saveley,Mary,Small,2837.46
10222,31,62.67,15,22-01-2015 01:21,22-01-2015 17:41,Shipped,Ships,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,1942.77
10233,36,70.67,3,30-07-2016 23:43,01-08-2016 12:36,Shipped,Ships,Newark,NJ,94019,USA,NA,Brown,William,Small,2544.12
10248,36,71.34,6,04-10-2014 01:20,06-10-2014 17:36,Cancelled,Ships,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2568.24
10261,34,62,4,14-08-2014 00:11,15-08-2014 03:40,Shipped,Ships,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small,2108
10273,21,65.34,7,09-09-2016 23:31,10-09-2016 06:57,Shipped,Ships,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,1372.14
10283,45,78.67,9,05-03-2013 01:04,06-03-2013 07:34,Shipped,Ships,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,3540.15
10295,26,75.34,4,24-09-2013 00:49,26-09-2013 16:14,Shipped,Ships,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,1958.84
10306,50,54,3,12-05-2015 23:36,13-05-2015 17:29,Shipped,Ships,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2700
10315,41,62,2,05-02-2014 01:52,05-02-2014 10:04,Shipped,Ships,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2542
10326,39,60,1,08-03-2016 00:34,10-03-2016 09:33,Shipped,Ships,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,2340
10339,22,100,5,19-06-2013 01:37,19-06-2013 04:46,Shipped,Ships,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2200
10350,46,76.67,11,25-11-2012 00:08,27-11-2012 06:46,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3526.82
10373,44,100,14,21-03-2013 00:53,23-03-2013 05:05,Shipped,Ships,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,4400
10385,25,77.34,1,03-12-2014 22:33,06-12-2014 06:28,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1933.5
10396,39,66.67,1,26-06-2014 01:16,27-06-2014 21:26,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2600.13
10414,37,71.34,6,21-08-2014 01:09,21-08-2014 11:28,On Hold,Ships,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,2639.58
10106,31,100,7,09-09-2016 22:47,11-09-2016 06:30,Shipped,Planes,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3100
10120,47,82.21,13,12-11-2012 23:47,14-11-2012 10:37,Shipped,Planes,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3863.87
10133,24,77.64,8,26-08-2013 00:18,26-08-2013 03:33,Shipped,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1863.36
10143,36,100,2,30-07-2015 00:12,30-07-2015 18:37,Shipped,Planes,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,3600
10156,48,100,2,24-11-2013 23:41,26-11-2013 14:44,Shipped,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4800
10168,28,98.65,14,19-10-2012 02:29,19-10-2012 08:53,Shipped,Planes,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,2762.2
10199,48,83.12,2,12-10-2016 23:57,15-10-2016 23:55,Shipped,Planes,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium,3989.76
10210,21,78.55,12,26-03-2015 22:55,29-03-2015 03:23,Shipped,Planes,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,1649.55
10223,25,100,14,21-06-2016 23:56,22-06-2016 09:43,Shipped,Planes,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2500
10235,25,100,8,06-11-2014 00:46,07-11-2014 05:00,Shipped,Planes,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,2500
10250,31,91.34,9,16-04-2016 23:36,19-04-2016 01:36,Shipped,Planes,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2831.54
10262,40,84.03,4,23-02-2017 23:59,26-02-2017 00:46,Cancelled,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3361.2
10275,32,89.51,14,23-06-2016 00:29,24-06-2016 04:26,Shipped,Planes,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2864.32
10284,24,83.12,6,15-05-2014 01:00,17-05-2014 06:42,Shipped,Planes,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,1994.88
10296,42,100,2,06-04-2014 00:24,08-04-2014 03:51,Shipped,Planes,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,4200
10308,21,100,12,31-07-2013 00:50,01-08-2013 12:15,Shipped,Planes,White Plains,NY,24067,USA,NA,Frick,Steve,Small,2100
10316,34,82.21,4,27-03-2013 23:19,30-03-2013 11:56,Shipped,Planes,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,2795.14
10328,27,100,8,04-06-2015 00:36,04-06-2015 01:07,Shipped,Planes,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,2700
10340,30,88.6,5,01-09-2012 01:29,03-09-2012 01:32,Shipped,Planes,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,2658
10353,39,100,9,10-08-2012 00:56,10-08-2012 16:25,Shipped,Planes,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,3900
10361,20,60.54,4,28-02-2014 23:48,01-03-2014 16:48,Shipped,Planes,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1210.8
10375,37,81.87,6,28-10-2013 00:23,30-10-2013 03:23,Shipped,Planes,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3029.19
10388,46,100,2,21-10-2014 01:00,21-10-2014 06:34,Shipped,Planes,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Large,4600
10398,47,87.69,6,03-12-2015 23:04,04-12-2015 09:17,Shipped,Planes,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4121.43
10401,11,100,8,05-06-2016 23:32,06-06-2016 11:31,On Hold,Planes,Newark,NJ,94019,USA,NA,Brown,William,Small,1100
10416,23,91.34,9,24-04-2016 22:47,27-04-2016 09:54,Shipped,Planes,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2100.82
10105,29,70.15,12,04-08-2014 01:12,06-08-2014 06:30,Shipped,Ships,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2034.35
10117,38,79.68,6,13-03-2014 00:45,14-03-2014 17:54,Shipped,Ships,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3027.84
10128,32,97,3,03-06-2013 23:03,06-06-2013 19:44,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3104
10142,43,84.01,9,06-06-2016 02:22,06-06-2016 05:24,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3612.43
10153,31,87.48,8,28-05-2013 23:37,30-05-2013 05:00,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2711.88
10166,29,100,3,27-06-2015 23:44,30-06-2015 14:05,Shipped,Ships,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2900
10177,31,88.34,10,17-11-2014 01:03,19-11-2014 20:46,Shipped,Ships,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,2738.54
10185,30,94.4,10,17-08-2015 01:21,19-08-2015 07:00,Shipped,Ships,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2832
10196,50,94.4,2,16-08-2012 02:00,16-08-2012 03:15,Shipped,Ships,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,4720
